"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature"
"spotify:track:51hipIpHYmj2Qh2tyQ32h6","What's Another Year","spotify:artist:27rXetqqGSi2spXzggwehc","Johnny Logan","spotify:album:5GlpiY5o7gbgAJQrVnYduA","The Best Of Johnny Logan","spotify:artist:27rXetqqGSi2spXzggwehc","Johnny Logan","1996-05-06","https://i.scdn.co/image/ab67616d0000b273934d4d760895261aec153124","1","10","188666","https://p.scdn.co/mp3-preview/c60cc867b2459be72af97076aaec1d6da1dd7f35?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","GBBBM8700009","spotify:user:koen_verhulst","2018-03-23T10:59:37Z","dansktop","0.45","0.28","9","-13.723","0","0.028","0.298","0.000022","0.142","0.185","89.807","4"
"spotify:track:6f85s8fOLR2i6Acur19zZk","הללויה","spotify:artist:4og9lYRD6weUueMRu8lbP4","Gali Atari","spotify:album:7ulzinOn4WbAgc566gvHu8","גלי עטרי - הופעה חיה בקיסריה (Live)","spotify:artist:4og9lYRD6weUueMRu8lbP4","Gali Atari","2016-09-21","https://i.scdn.co/image/ab67616d0000b273abe432be51d3e8d6be65abf9","2","9","208266","","false","0","IL1011121601","spotify:user:koen_verhulst","2018-06-10T23:39:11Z","classic israeli pop","0.411","0.559","1","-7.343","1","0.0309","0.699","0.00000557","0.971","0.339","143.14","4"
"spotify:track:4nErrjZlKRYk9n6XaVnaf3","A-Ba-Ni-Bi","spotify:artist:32IVrcvpLGzEikbSdCK85a, spotify:artist:2xWqmFCqwcB6teQLRmSmjR","Izhar Cohan, Alpha Beta","spotify:album:5HZdswpXIYZUyibIXZm3rL","Favorieten Expres - Songfestival Hits","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2018-04-27","https://i.scdn.co/image/ab67616d0000b2739d71e4e47b3db3bd150fe915","1","22","177946","","false","7","NLB121000001","spotify:user:koen_verhulst","2021-07-03T18:39:55Z","classic israeli pop","0.574","0.946","0","-8.91","0","0.141","0.242","0.0000142","0.0764","0.576","143.66","4"
"spotify:track:7Hy0CZtFcREucLDXB5jp6m","L'oiseau et l'enfant","spotify:artist:0wii8BDuICYKZfGicr0MCa","Marie Myriam","spotify:album:6yBjoyFjOb4HQVs1GVdLzQ","Sentimentale","spotify:artist:0wii8BDuICYKZfGicr0MCa","Marie Myriam","1988-03-15","https://i.scdn.co/image/ab67616d0000b273b109492c7d8a833c747645fe","1","7","183413","https://p.scdn.co/mp3-preview/ceac6983933a5dcaae87930bd60bf9d63a005065?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","FRZ988800040","spotify:user:koen_verhulst","2018-03-23T11:01:10Z","","0.742","0.241","2","-14.751","1","0.0349","0.846","0","0.101","0.335","102.857","4"
"spotify:track:6SLwazNlnXu3cwn9sYhRZd","Save Your Kisses For Me","spotify:artist:4Cyr5aqgXza16isOrQNOvo","Brotherhood of Man","spotify:album:0zzbdqmC8w5izz5VxxDI43","The Definitive Collection","spotify:artist:4Cyr5aqgXza16isOrQNOvo","Brotherhood of Man","2009-12-21","https://i.scdn.co/image/ab67616d0000b273f862a765f02c7ab973ff6e1f","1","1","183733","https://p.scdn.co/mp3-preview/a17057e537c51d7fd3f0c2d4cf71bf68cf43cf84?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","GBQRF0706917","spotify:user:koen_verhulst","2017-09-25T19:53:56Z","bubblegum pop,classic uk pop,nederpop","0.75","0.537","7","-10.144","1","0.0327","0.144","0","0.103","0.878","93.75","4"
"spotify:track:4ARCWS3l327M1YulCf74Uu","Ding-A-Dong","spotify:artist:0but8haas2eybMUZvFV90H","Teach In","spotify:album:6H0Da709d5F5MuhsDoBYxV","Festival, Get On Board","spotify:artist:0but8haas2eybMUZvFV90H","Teach In","1980","https://i.scdn.co/image/ab67616d0000b2739927f9e2541de9e1bdf971af","1","8","149573","","false","0","NLC287500189","spotify:user:koen_verhulst","2017-06-29T20:12:09Z","nederpop","0.708","0.561","9","-15.148","0","0.0367","0.512","0.00000166","0.141","0.929","139.199","4"
"spotify:track:10fRfvMo6WCO9Gaawxy2U9","Waterloo","spotify:artist:0LcJLqbBmaGUft1e9Mm8HV","ABBA","spotify:album:5JGTMU2ovYCxC6nfJbft8W","Waterloo","spotify:artist:0LcJLqbBmaGUft1e9Mm8HV","ABBA","1974","https://i.scdn.co/image/ab67616d0000b2738043272f715511e3dd42efdd","1","1","168960","","false","0","SEAYD7415010","spotify:user:koen_verhulst","2017-06-22T17:40:34Z","europop,swedish pop","0.445","0.949","2","-4.682","1","0.0471","0.395","0.00000818","0.0902","0.653","147.604","4"
"spotify:track:3682WlWtLmx44QNpB6Py4X","Tu te reconnaitras","spotify:artist:7s6Q4UQZNcIL7wt3frgxWF","Anne-Marie David","spotify:album:76xEb046LMXr8felVtFMOS","Anne-Marie David","spotify:artist:7s6Q4UQZNcIL7wt3frgxWF","Anne-Marie David","1973-04-07","https://i.scdn.co/image/ab67616d0000b273e0ae31ae013c132dbf6d628c","1","1","159013","https://p.scdn.co/mp3-preview/a364b2a3b68ede6fcad45239bb4964979b8a0120?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","FRZ051700133","spotify:user:koen_verhulst","2018-06-10T23:44:06Z","","0.544","0.669","3","-4.314","0","0.0283","0.651","0.00000135","0.178","0.462","100.473","3"
"spotify:track:1HLegA4MSL8HYheQaZLefi","Après toi","spotify:artist:68yjIBoc8l4GaliVFZDUcJ","Vicky Leandros","spotify:album:5P2DzjRX78O6qXpc57jwCa","Glanzlichter","spotify:artist:68yjIBoc8l4GaliVFZDUcJ","Vicky Leandros","2012-01-01","https://i.scdn.co/image/ab67616d0000b273ae881ec948c62d25d1f7500d","1","1","209693","https://p.scdn.co/mp3-preview/8f9d1b142aafac31f519811258db720e04418351?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","FRZ037201700","spotify:user:koen_verhulst","2017-07-08T20:07:23Z","classic schlager,europop,schlager,volksmusik","0.358","0.51","5","-6.349","1","0.0293","0.762","0.0000185","0.113","0.43","106.616","4"
"spotify:track:3SJPRPwpF0MTFKPrshBeKM","All Kinds of Everything","spotify:artist:2jKndvg84LqMjBGFFKaWLC","Dana","spotify:album:37oVrJ2a1T3y5n1TcFpwKt","The Collection","spotify:artist:2jKndvg84LqMjBGFFKaWLC","Dana","2015-08-25","https://i.scdn.co/image/ab67616d0000b27343bb6043e11f40584ceede4c","1","1","178960","https://p.scdn.co/mp3-preview/1ba061ca5fd267c028d74a95d25db9971194571f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","uscgh1615055","spotify:user:koen_verhulst","2018-03-23T11:03:05Z","","0.555","0.4","8","-10.324","1","0.0262","0.707","0","0.155","0.527","106.489","3"
"spotify:track:2IGFcp6nPLV6iZxhah0VhO","Un jour, un enfant","spotify:artist:3STJooaV48Du0c6tfZ5PIe","Frida Boccara","spotify:album:20mHuuseDkcbQyGll5sTwe","Un Jour Un Enfant","spotify:artist:3STJooaV48Du0c6tfZ5PIe","Frida Boccara","1988-01-01","https://i.scdn.co/image/ab67616d0000b2734c811e9820f800603b1d3510","1","1","161306","https://p.scdn.co/mp3-preview/2b6f6f650860537d6ae5191a054f4bed9f3da1d0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","FRZ037000630","spotify:user:koen_verhulst","2018-03-23T11:03:14Z","","0.138","0.304","8","-10.51","1","0.0364","0.847","0.0000437","0.11","0.0872","169.52","4"
"spotify:track:059G9tpE3kl6wz3kiddaN0","Vivo Cantando","spotify:artist:63do5oMjVDbcCYvgqhMCtM","Salomé","spotify:album:7ktr6P3BCeVcyhwQ1a4QPX","Todo Lo Mejor","spotify:artist:63do5oMjVDbcCYvgqhMCtM","Salomé","2003-05-30","https://i.scdn.co/image/ab67616d0000b273d29e9d3c2fa4589bbf339e66","1","1","130493","https://p.scdn.co/mp3-preview/dcba42fb4c68de271c1fd27b0a9880f068aec73c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","ES5378900013","spotify:user:koen_verhulst","2018-03-23T11:04:12Z","","0.466","0.746","1","-6.484","1","0.0496","0.652","0","0.091","0.82","131.264","4"
"spotify:track:2KCMlWqxxevzBWAsxRPXjH","De Troubadour","spotify:artist:42SCqZAVnFo3ocAyO0tDTj","Lenny Kuhr","spotify:album:39BzI7vL8N9czgVxsstZO3","Die Goeie Ouwe Tijd Top 100","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2010-01-01","https://i.scdn.co/image/ab67616d0000b27345bbf44648dbadb1e68acc96","2","11","178546","","false","35","NLA306900014","spotify:user:koen_verhulst","2018-03-23T11:03:39Z","nederpop,vintage dutch pop","0.38","0.364","1","-9.11","0","0.0481","0.707","0","0.188","0.555","88.004","4"
"spotify:track:0vaRIQTdMIEnXjhWlVS95p","Boom Bang a Bang","spotify:artist:0jYKX08u1XxmHrl5TdM2QZ","Lulu","spotify:album:2NAohbSqpmgjGzzyesr5lW","I'm A Tiger","spotify:artist:0jYKX08u1XxmHrl5TdM2QZ","Lulu","1989-12-01","https://i.scdn.co/image/ab67616d0000b273d4caddb006d192811c5649d2","1","15","142373","https://p.scdn.co/mp3-preview/98f0c426d744a12d1d90474eb1f13a652f284faf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","GBAYE6900136","spotify:user:koen_verhulst","2018-03-23T11:03:50Z","brill building pop,british invasion,bubblegum pop,classic uk pop,merseybeat,rock-and-roll","0.368","0.581","10","-10.375","1","0.0333","0.121","0.000139","0.0874","0.668","183.239","3"
"spotify:track:1ApXNkjfjxkSDoezO8Kh8g","La, La, La","spotify:artist:7gAcNqHWOMnqnsTBjq7v0T","Massiel","spotify:album:44JyWGnSQObZVILBVQ4hnF","Lo Mejor de Massiel","spotify:artist:7gAcNqHWOMnqnsTBjq7v0T","Massiel","1966","https://i.scdn.co/image/ab67616d0000b273ba556ec986534a3e3280bf1b","1","19","152600","https://p.scdn.co/mp3-preview/c55215c86f3ab72ab4b889c2b64b5d9156fc25e9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","ES5100300048","spotify:user:koen_verhulst","2018-03-23T11:04:25Z","cancion melodica,pop romantico,ye ye","0.337","0.644","11","-4.15","1","0.0352","0.245","0.000639","0.149","0.555","124.095","3"
"spotify:track:0ypFb2xQdow84jFf5aMD89","Puppet on a String - 2004 Remastered Version","spotify:artist:5uxkcHbgyNbyzq1nyChvCa","Sandie Shaw","spotify:album:0RnCNThSIyi44xc74M6DbN","The Very Best of","spotify:artist:5uxkcHbgyNbyzq1nyChvCa","Sandie Shaw","2005-01-01","https://i.scdn.co/image/ab67616d0000b27322ad205beffe5539aa18efba","1","12","144866","","false","0","GBCXD0400224","spotify:user:koen_verhulst","2018-03-23T11:05:45Z","adult standards,brill building pop,british invasion,bubblegum pop,classic uk pop,merseybeat,rock-and-roll","0.721","0.473","0","-14.894","1","0.0476","0.393","0","0.0618","0.965","124.46","4"
"spotify:track:07MEgnJdMyU2vNjOMskxSu","Merci Chérie","spotify:artist:2G0htB8PxlO2onxnIismur","Udo Jürgens","spotify:album:5Xvz6EOLgzgk1CxvUymMux","Best Of","spotify:artist:2G0htB8PxlO2onxnIismur","Udo Jürgens","2009-09-25","https://i.scdn.co/image/ab67616d0000b27306d5233c538a1a1b41e08112","1","2","194560","https://p.scdn.co/mp3-preview/c0080b5d430f816d34d4882d12199d60efc4fde6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","DEA810602256","spotify:user:koen_verhulst","2017-09-18T21:16:40Z","classic schlager,german pop,liedermacher,schlager","0.269","0.534","5","-7.726","1","0.0292","0.49","0.00159","0.192","0.22","153.957","3"
"spotify:track:7i4WaTC7Xp6SY49aCdcVia","Poupée de cire, poupée de son","spotify:artist:22HVxZPA6UhBp8wahxDA6I","France Gall","spotify:album:4jEkUenMPRi7yNLqyRhF0u","Best Of","spotify:artist:22HVxZPA6UhBp8wahxDA6I","France Gall","1992-01-01","https://i.scdn.co/image/ab67616d0000b273f1d8cfa35ae523944dc3b31d","1","1","150506","","false","2","FRZ026500100","spotify:user:koen_verhulst","2018-03-23T11:06:23Z","chanson,french pop,ye ye","0.533","0.579","1","-9.405","1","0.0307","0.644","0","0.143","0.782","147.928","3"
"spotify:track:07rZol7bEXJSUHIcwah0eq","Non ho l'età (Per amarti)","spotify:artist:6QxfNzuPwvVnH5n1U24Cmh","Gigliola Cinquetti","spotify:album:7xUskUJRAz72bp0FKDGOov","Non ho l'eta'","spotify:artist:6QxfNzuPwvVnH5n1U24Cmh","Gigliola Cinquetti","1983","https://i.scdn.co/image/ab67616d0000b2734b13c451bc637b16572e9fa5","1","2","199386","https://p.scdn.co/mp3-preview/8b0831a7065f270ea14e58cbaf8ffb011f223270?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","ITR006400011","spotify:user:koen_verhulst","2017-09-25T20:01:49Z","classic italian pop,musica lombarda","0.367","0.214","5","-12.509","1","0.0294","0.851","0.000126","0.103","0.346","97.18","4"
"spotify:track:1oIVUqdVUFouSa6xsSN5aM","Dansevise","spotify:artist:74NZRc4VtnABmp3rP9e1Gs, spotify:artist:1mUxA8Bcd9qdMgH9uMOIQb","Grethe Ingmann, Jørgen Ingmann","spotify:album:74u48w2QLDrnp2neG6hzLN","16 Hits","spotify:artist:74NZRc4VtnABmp3rP9e1Gs, spotify:artist:1mUxA8Bcd9qdMgH9uMOIQb","Grethe Ingmann, Jørgen Ingmann","1992","https://i.scdn.co/image/ab67616d0000b273b9305ece0fa3e5a58ebfa152","1","1","177293","https://p.scdn.co/mp3-preview/fa6ebce8775157cae56ebf68a79534e20e61fbf4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","DKABA1100812","spotify:user:koen_verhulst","2018-03-23T11:07:15Z","classic danish pop,dansktop,dansktop","0.429","0.474","9","-5.789","0","0.0258","0.718","0","0.111","0.467","99.689","3"
"spotify:track:63CyM82WmgIkfiXDF5MBeX","Un premier amour","spotify:artist:1YUyLxEVcC1mjIpFYu8vG5","Isabelle Aubret","spotify:album:6n0pSGIWz3fe938kFH6hvN","C'est beau la vie","spotify:artist:1YUyLxEVcC1mjIpFYu8vG5","Isabelle Aubret","2014-01-01","https://i.scdn.co/image/ab67616d0000b273f875a7259737ae3532c6ec81","1","6","155466","","false","0","QMBZ91386003","spotify:user:koen_verhulst","2018-03-23T11:07:25Z","","0.381","0.304","2","-11.252","0","0.0338","0.848","0.00000367","0.0998","0.468","95.911","4"
"spotify:track:35PWl4T8d2U3a5AboajXXw","Nous les amoureux","spotify:artist:42UBmNWaHgsHF305Q32lIy","Jean-Claude Pascal","spotify:album:5PiFvrgJCnWMc8jbc3dPrK","nous les amoureux","spotify:artist:42UBmNWaHgsHF305Q32lIy","Jean-Claude Pascal","1997","https://i.scdn.co/image/ab67616d0000b27391623b4b3b21c728b612c743","1","16","187106","https://p.scdn.co/mp3-preview/1bb13bd44bb84353f5d36b859b8307e64f7f528c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","FRZ116103170","spotify:user:koen_verhulst","2017-09-22T17:15:21Z","","0.418","0.281","9","-12.761","0","0.0351","0.961","0.0000575","0.115","0.251","116.433","4"
"spotify:track:3fZIQ0sdsy7u7YDmOpqbxS","Tom Pillibi","spotify:artist:39CXnW4H5Zc2567MY5UaeH","Jacqueline Boyer","spotify:album:7sklBkyosCBaqrUisOaPRG","Succès et raretés (Collection ""78 tours et puis s'en vont..."")","spotify:artist:39CXnW4H5Zc2567MY5UaeH","Jacqueline Boyer","2017-04-07","https://i.scdn.co/image/ab67616d0000b27365c4a44bf0c42f5a5c7aadda","1","4","183040","https://p.scdn.co/mp3-preview/4785e45098d9efeb100daca18325f9b57e4cfc26?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","FRW111704101","spotify:user:koen_verhulst","2018-03-23T11:08:10Z","classic schlager","0.418","0.353","11","-10.04","0","0.0341","0.819","0","0.333","0.541","137.196","4"
"spotify:track:6fQfOgajFEdUTOvAQNoinK","Een Beetje","spotify:artist:4Okyth6GFsebeY2diCC9XG","Teddy Scholten","spotify:album:1SJvC5LZaOJn4cvcyAzjbR","Vlaamse Legenden, Vol. 3","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2012-02-10","https://i.scdn.co/image/ab67616d0000b273e9352254a27494b1a86164e8","1","17","181200","https://p.scdn.co/mp3-preview/983e3880eece0cc376b4ce54ad15c544cc122a88?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","NLG620479878","spotify:user:koen_verhulst","2018-03-23T11:08:48Z","classic eurovision,vintage dutch pop","0.542","0.231","0","-15.577","0","0.0899","0.865","0","0.0796","0.482","130.886","5"
"spotify:track:3kFXYCHBeJwYrwmpLYBdpT","Dors, mon amour","spotify:artist:4n4RdfgcU5TMI6ZL9LhRVV","André Claveau","spotify:album:6K4cZmlGiGFlAcG0hFmYS3","Festival de eurovisión (1956 - 1966)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2017-07-08","https://i.scdn.co/image/ab67616d0000b273091b21db6b35f7a0c7275326","1","3","192011","https://p.scdn.co/mp3-preview/37c9de155d247072eb0927cedcffd5c20f764090?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","FR59R1791460","spotify:user:koen_verhulst","2018-03-23T11:09:23Z","vintage chanson","0.243","0.314","8","-14.65","1","0.0446","0.926","0.00000342","0.136","0.22","170.418","4"
"spotify:track:3ZRIa6YJiMXzJ071bEcG3V","Net Als Toen","spotify:artist:2daanolQiq5mJ71mbCtlR3","Corry Brokken","spotify:album:4kQoVUJfmXMLlRJLNBpPnQ","Het Beste Van","spotify:artist:2daanolQiq5mJ71mbCtlR3","Corry Brokken","2013-12-09","https://i.scdn.co/image/ab67616d0000b27322f1a667c1977115895d9fec","1","1","205106","","false","0","NL-W2R-17-10708","spotify:user:koen_verhulst","2018-03-23T11:10:01Z","classic eurovision,vintage dutch pop","0.391","0.279","8","-10.192","1","0.0431","0.818","0","0.0955","0.503","122.083","4"
"spotify:track:3ijeTyo5ggRvM0DTfZflBB","Refrain","spotify:artist:1sYbeJNBg3aXqOMoJWA6CU","Lys Assia","spotify:album:6teKmNqDwdbCGpR14JfbQ2","Lys Assia Vol. 4","spotify:artist:1sYbeJNBg3aXqOMoJWA6CU","Lys Assia","2011-06-17","https://i.scdn.co/image/ab67616d0000b273e0e5d1d86e4f55b8ad33a516","1","16","193840","https://p.scdn.co/mp3-preview/2f9a20590a32f6636f85a05a3242e04df2de39c7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","DEU241101525","spotify:user:koen_verhulst","2018-03-23T11:10:20Z","classic schlager,vintage schlager","0.376","0.276","0","-10.135","1","0.0418","0.954","0.00031","0.057","0.294","103.727","4"
"spotify:track:7tmBKObyRvblH21o8LuhPL","SPACE MAN - Eurovision Song Contest Edit","spotify:artist:1rvnJJghrxl1xakJZct08m","Sam Ryder","spotify:album:6qigM6Pz3D5wzfUu9yC2lx","SPACE MAN (Eurovision Song Contest Edit)","spotify:artist:1rvnJJghrxl1xakJZct08m","Sam Ryder","2022-05-18","https://i.scdn.co/image/ab67616d0000b2736e687891ce88ff2a3e7c4682","1","1","184560","https://p.scdn.co/mp3-preview/27265a72a5e83f413533534df2109fb6a129a716?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","GBAYE2200359","spotify:user:koen_verhulst","2022-05-19T00:35:44Z","uk pop","0.408","0.763","11","-2.375","1","0.057","0.133","0","0.103","0.262","80.028","4"
"spotify:track:1uAOCTevGnyKIDbgZdOCnE","Voilà","spotify:artist:3L4wiBOSDLkJ18OISXZDA8","Barbara Pravi","spotify:album:7dg4laFCDLBu0Oi2uWyafE","Voilà","spotify:artist:3L4wiBOSDLkJ18OISXZDA8","Barbara Pravi","2020-11-06","https://i.scdn.co/image/ab67616d0000b273fa511f0d07b9aa8bdab3abe3","1","1","176815","https://p.scdn.co/mp3-preview/1225b3a03f0550c96840e0a980be6bb9ca9c3cff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","FRUM72001645","spotify:user:koen_verhulst","2021-01-30T23:00:54Z","eurovision,nouvelle chanson francaise","0.447","0.337","2","-8.665","0","0.0631","0.773","0","0.298","0.603","135.379","4"
"spotify:track:4szQkW1CDHqbRZGltXJdd3","Soldi","spotify:artist:06nvjg4wBANK6DCHjqtPNd","Mahmood","spotify:album:66vkclmRoFqj4IYEnKGKPU","Gioventù Bruciata","spotify:artist:06nvjg4wBANK6DCHjqtPNd","Mahmood","2019-02-22","https://i.scdn.co/image/ab67616d0000b273c60b6ec17dcd820b3b6cd380","1","1","195133","https://p.scdn.co/mp3-preview/af818adf176fd73d6ec7d0cadabb25e71bda75b5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","ITUM71900060","spotify:user:koen_verhulst","2019-04-14T15:01:15Z","italian pop","0.729","0.589","3","-9.871","0","0.0483","0.0361","0","0.305","0.349","95.065","4"
"spotify:track:22ppznuzVF9LKamaaqMMqu","Fuego","spotify:artist:39E15l8zeCDYpSZwFNX4G2","Eleni Foureira","spotify:album:2luJFljgM1TrGHZkGHVWHw","Fuego","spotify:artist:39E15l8zeCDYpSZwFNX4G2","Eleni Foureira","2018-03-09","https://i.scdn.co/image/ab67616d0000b273f7b9fe5a3d13da0d62fd9679","1","1","183675","","false","0","SE5W31800201","spotify:user:koen_verhulst","2018-03-09T08:02:08Z","greek pop,laiko","0.589","0.758","11","-4.578","0","0.117","0.0648","0","0.606","0.589","101.037","4"
"spotify:track:54ibWn7vBabFt6srLwccav","Beautiful Mess","spotify:artist:1JjIKP5IOuEDXQVZsbUiB2","Kristian Kostov","spotify:album:1ZF46vxN8R2SlqX5n8FguU","Beautiful Mess","spotify:artist:1JjIKP5IOuEDXQVZsbUiB2","Kristian Kostov","2017-04-21","https://i.scdn.co/image/ab67616d0000b2736c6ec8f6d7fdf48673f87d35","1","1","180952","","false","15","BGA271700023","spotify:user:koen_verhulst","2017-06-22T17:19:01Z","eurovision","0.408","0.506","0","-8.24","0","0.0355","0.419","0","0.108","0.213","125.576","4"
"spotify:track:2b9czDPSLTI88694CIqCy3","Sound of Silence","spotify:artist:2wSrZOe6YVo6XoKma22sdY","Dami Im","spotify:album:4v6nXxsfpkBpUA9PEAh7nj","Sound of Silence","spotify:artist:2wSrZOe6YVo6XoKma22sdY","Dami Im","2016-03-11","https://i.scdn.co/image/ab67616d0000b273b1565b4199851b396523f603","1","1","195479","https://p.scdn.co/mp3-preview/8e6baa21951519aa4f5662cdf8c7d884a5e581b6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","AUBM01600056","spotify:user:koen_verhulst","2017-06-22T17:34:29Z","australian pop,australian talent show,eurovision,talent show","0.523","0.818","4","-4.062","0","0.071","0.344","0","0.098","0.32","135.56","4"
"spotify:track:6VlxdfLIfqf7saVOuerWyR","A Million Voices","spotify:artist:3Pdait6yo2LXvw2CwnagZr","Polina Gagarina","spotify:album:43rQvK1t3lUDzNhXRLE6bQ","A Million Voices","spotify:artist:3Pdait6yo2LXvw2CwnagZr","Polina Gagarina","2015-03-15","https://i.scdn.co/image/ab67616d0000b27318469aefecc853fe803ef42a","1","1","180381","https://p.scdn.co/mp3-preview/dd3dd8ca17cb40daa507f04284fc9c45c0bc0acc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","RUB421800687","spotify:user:koen_verhulst","2018-07-03T19:28:42Z","eurovision,russian dance pop,russian pop","0.43","0.664","7","-3.958","1","0.0293","0.18","0","0.169","0.324","76.101","4"
"spotify:track:3LHOMrvVg7g9IvBiUpkhNz","Calm After The Storm - Radio Edit","spotify:artist:18h3nc5ixeV80KKGWDAaMG","The Common Linnets","spotify:album:4ffBRrdftkFL80ue6u4kZC","Calm After The Storm","spotify:artist:18h3nc5ixeV80KKGWDAaMG","The Common Linnets","2014-01-01","https://i.scdn.co/image/ab67616d0000b2739a4d7ea82e4a3c0b6cc07b2e","1","1","184378","","false","0","NLUM71400068","spotify:user:koen_verhulst","2018-06-11T14:52:42Z","dutch americana,dutch pop,dutch rock","0.706","0.367","6","-11.402","1","0.033","0.524","0.232","0.111","0.432","116.039","4"
"spotify:track:2Xfav1hvYvP7pBAumIQLxC","Hold me - Full Version","spotify:artist:3zhNp0w8DGiz9Nw73AQuUd","Farid Mammadov","spotify:album:77blZaHuxxAulaasXGgW1G","Hold Me","spotify:artist:3zhNp0w8DGiz9Nw73AQuUd","Farid Mammadov","2013-04-05","https://i.scdn.co/image/ab67616d0000b273bb81830baf593fca129297e2","1","1","174571","https://p.scdn.co/mp3-preview/0e2354e09992cfed334f787c6d69735dbfd3a801?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","DEZ071300987","spotify:user:koen_verhulst","2017-06-29T15:36:25Z","azeri pop","0.511","0.778","10","-3.605","0","0.0292","0.0123","0","0.184","0.359","89.998","4"
